timestamp_utc,source,run_id,session_id,step,user_step,user_type,item_id,topic_id,topic_name,vibe_id,vibe_style,cluster_id,headline,reward,regret,epsilon,decision,pred_score,listen_ms,total_ms,liked,shared,rewinded,fast_skip,finished,interest
2026-02-12T10:45:01.995420+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,85,85,unknown_live,6096,1711,source_hothardware,5,Hype Beast,5,Synchron's Brain Implant Breakthrough Lets Users Control iPhones And iPads With Their Mind - HotHardware,10.0,,,auto,0.9075829982757568,9241.0,10000.0,True,False,True,False,False,0.9240999999999999
2026-02-12T10:45:01.998653+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,86,86,unknown_live,6232,1758,source_venturebeat,0,Analytical Deep Dive,63,Anthropic's Claude Opus 4.6 brings 1M token context and 'agent teams' to take on OpenAI's Codex - Venturebeat,-0.4657427867783328,,,skip,0.8832215666770935,6867.0,10000.0,False,False,False,False,False,0.6867
2026-02-12T10:45:02.001483+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,87,87,unknown_live,11976,3477,tsukuba.ac.jp,5,Hype Beast,30,Byzantine Solar Eclipse Records Illuminate Obscure History of Earth's Rotation | Research News - University of Tsukuba - tsukuba.ac.jp,5.397972403590046,,,skip,0.8920347094535828,8807.0,10000.0,True,False,False,False,False,0.8807
2026-02-12T10:45:02.004852+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,88,88,unknown_live,6234,1789,source_ubergizmo,5,Hype Beast,7,GPT-5.3-Codex Launches: OpenAI’s Fastest AI Coding Agent Sets New Benchmark Records - Ubergizmo,4.75048409853061,,,skip,0.9071007966995239,8563.0,10000.0,True,False,False,False,False,0.8563000000000001
2026-02-12T10:45:02.008162+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,89,89,unknown_live,1785,0,dailymail.co.uk,0,Analytical Deep Dive,24,Police catch two men emptying container full of shredded rubbish from Irish HGV into 'secret' illegal dump on travellers' site next to M25,-3.9818332901866107,,,skip,0.8915579319000244,5625.0,10000.0,False,False,False,False,False,0.5625
2026-02-12T10:45:02.011320+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,90,90,unknown_live,10542,3074,cepro.com,0,Analytical Deep Dive,27,"OpenAI Reveals Progress on Minimal, Context-Aware Device With Potential Industry Implications - cepro.com",1.4240539622947095,,,skip,0.9015785455703735,7455.0,10000.0,False,False,False,False,False,0.7455
2026-02-12T10:45:02.014388+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,91,91,unknown_live,14382,4101,source_sunshine_coast_news,4,Clickbait Shocker,8,Preferred option revealed for mass public transport project - Sunshine Coast News,10.0,,,auto,0.9056032299995422,9317.0,10000.0,True,False,True,False,False,0.9317
2026-02-12T10:45:02.017416+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,92,92,unknown_live,10888,54,source_the_new_york_times,0,Analytical Deep Dive,34,"Secret Data, Tiny Islands and a Quest for Treasure on the Ocean Floor (Published 2022) - The New York Times",0.5100916995332857,,,skip,0.9053136110305786,7182.0,10000.0,False,False,False,False,False,0.7182000000000001
2026-02-12T10:45:02.020703+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,93,93,unknown_live,7001,2001,source_cxo_digitalpulse,0,Analytical Deep Dive,27,"OpenAI Launches Sora 2, Its Next-Generation AI Video App - CXO Digitalpulse",-3.192549527905603,,,skip,0.9067619442939758,5959.0,10000.0,False,False,False,False,False,0.5959
2026-02-12T10:45:02.023955+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,94,94,unknown_live,6662,1589,source_medical_news_today,5,Hype Beast,8,"How to slow aging, boost longevity: 4 takeaways from recent research - Medical News Today",10.0,,,auto,0.9006454348564148,9220.0,10000.0,True,False,True,False,False,0.922
2026-02-12T10:45:02.027093+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,95,95,unknown_live,4255,692,source_npr,0,Analytical Deep Dive,17,Payday Loans — And Endless Cycles Of Debt — Targeted By Federal Watchdog - NPR,0.5056429684411518,,,skip,0.8936409950256348,7163.0,10000.0,False,False,False,False,False,0.7163
2026-02-12T10:45:02.030078+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,96,96,unknown_live,12408,3565,source_foodservice_director,0,Analytical Deep Dive,60,Street food evolves to keep up with changing tastes - FoodService Director,4.735139074893269,,,skip,0.8963515162467957,8504.0,10000.0,True,False,False,False,False,0.8503999999999999
2026-02-12T10:45:02.033019+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,97,97,unknown_live,14770,1031,source_world_bank,0,Analytical Deep Dive,34,"CivicTech - Transparency, Engagement, and Collaboration for Better Governance - World Bank",1.3421978822495282,,,skip,0.895329475402832,7424.0,10000.0,False,False,False,False,False,0.7424000000000001
2026-02-12T10:45:02.036192+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,98,98,unknown_live,15018,4268,source_times_herald,5,Hype Beast,22,Annual Ice Cream Saves Lives event boosts dive team funding - Times Herald,10.0,,,auto,0.9043328762054443,9486.0,10000.0,True,False,True,False,False,0.9486000000000001
2026-02-12T10:45:02.039235+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,99,99,unknown_live,12685,2385,source_marketing_dive,0,Analytical Deep Dive,1,Campaign Trail: Polaroid tries to capture human chemistry in emotive new ad - Marketing Dive,-8.140648972245076,,,skip,0.8916841745376587,1359.0,10000.0,False,False,False,True,False,0.1359
2026-02-12T10:45:02.042410+00:00,live_app,,5d48c9cd-b518-4816-9814-f1705c3a584b,100,100,unknown_live,3958,320,bloomberg.com,0,Analytical Deep Dive,23,Hackers Hit Sensitive Targets in 37 Nations in Vast Spying Plot - Bloomberg.com,5.694007935083699,,,skip,0.904525637626648,8929.0,10000.0,True,False,False,False,False,0.8929
2026-02-12T10:45:02.063773+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,1,1,unknown_live,5712,1614,source_international_atomic_energy_agency,5,Hype Beast,24,The IAEA’s Successful Field Trial: A Promising Breakthrough in Combating Fusarium Wilt in Bananas - International Atomic Energy Agency,5.659200000000002,,,skip,0.9049859642982483,8537.0,10000.0,True,False,False,False,False,0.8537000000000001
2026-02-12T10:45:02.066901+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,2,2,unknown_live,1796,0,dailymail.co.uk,0,Analytical Deep Dive,27,"Ed Sheeran's plan to knock two Suffolk cottages into one big holiday home takes housing from the homeless, councillor says",2.1632,,,skip,0.9074519276618958,6352.0,10000.0,False,False,False,False,False,0.6352
2026-02-12T10:45:02.070522+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,3,3,unknown_live,6908,862,source_techcrunch,0,Analytical Deep Dive,13,"Sora update to bring AI videos of your pets, new social features, and soon, an Android version - TechCrunch",5.217599999999999,,,skip,0.9047364592552185,8261.0,10000.0,False,False,False,False,False,0.8261
2026-02-12T10:45:02.073783+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,4,4,unknown_live,10542,3074,cepro.com,0,Analytical Deep Dive,27,"OpenAI Reveals Progress on Minimal, Context-Aware Device With Potential Industry Implications - cepro.com",2.7680000000000007,,,skip,0.8980857729911804,6730.0,10000.0,False,False,False,False,False,0.673
2026-02-12T10:45:02.076953+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,5,5,unknown_live,1789,0,dailymail.co.uk,5,Hype Beast,21,"I'm a 24-year-old fashion expert and my mum is 60. These are the 12 most flattering, youth-boosting high street trench coats my mum and I both love",10.0,,,auto,0.9013474583625793,9193.0,10000.0,True,False,True,False,False,0.9193
2026-02-12T10:45:02.080101+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,6,6,unknown_live,16216,37,goodnewsnetwork.org,5,Hype Beast,34,"Nebraska Woman Learns to Row, Then Becomes First Female to Cross the Atlantic Alone in 3,000 Mile Race",5.238399999999999,,,skip,0.9039196968078613,8274.0,10000.0,False,False,False,False,False,0.8273999999999999
2026-02-12T10:45:02.083067+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,7,7,unknown_live,6043,1737,source_cambridge_network,5,Hype Beast,1,China’s Neurotechnology breakthrough: A new era for Paralysis treatment - Cambridge Network,10.0,,,auto,0.9079400300979614,9774.0,10000.0,True,True,True,False,True,0.9773999999999999
2026-02-12T10:45:02.086144+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,8,8,unknown_live,1776,0,dailymail.co.uk,4,Clickbait Shocker,54,Newly-single Olivia Attwood stuns in a cream feather top as she joins chic Ashley James and AJ Odudu at EE BAFTA Rising Star bash,5.371199999999998,,,skip,0.8941288590431213,8357.0,10000.0,False,False,False,False,False,0.8356999999999999
2026-02-12T10:45:02.089345+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,9,9,unknown_live,9226,2686,source_ee_times_asia,5,Hype Beast,8,Microsoft Unveils Quantum Computing Breakthrough - EE Times Asia,10.0,,,auto,0.9040234684944153,9290.0,10000.0,True,False,True,False,False,0.9289999999999999
2026-02-12T10:45:02.092501+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,10,10,unknown_live,6662,1589,source_medical_news_today,5,Hype Beast,8,"How to slow aging, boost longevity: 4 takeaways from recent research - Medical News Today",6.0304,,,skip,0.9072073698043823,8769.0,10000.0,True,False,False,False,False,0.8769
2026-02-12T10:45:02.095638+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,11,11,unknown_live,6992,382,source_analytics_india_magazine,0,Analytical Deep Dive,11,Is Sora falling behind in the AI video generation race? - Analytics India Magazine,1.4239999999999995,,,skip,0.9073855876922607,5890.0,10000.0,False,False,False,False,False,0.589
2026-02-12T10:45:02.098543+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,12,12,unknown_live,6127,1758,source_venturebeat,0,Analytical Deep Dive,29,OpenAI launches a Codex desktop app for macOS to run multiple AI coding agents in parallel - Venturebeat,5.524799999999999,,,skip,0.9073638916015625,8453.0,10000.0,False,False,False,False,False,0.8452999999999999
2026-02-12T10:45:02.101328+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,13,13,unknown_live,2591,424,source_the_organization_for_world_peace,0,Analytical Deep Dive,1,The EU’s Global Gateway: Balancing Strategic Autonomy and Sustainable Development - The Organization for World Peace,4.6128,,,skip,0.908139705657959,7883.0,10000.0,False,False,False,False,False,0.7883
2026-02-12T10:45:02.104887+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,14,14,unknown_live,5955,352,source_digitimes,5,Hype Beast,9,China eyes 2027 BCI breakthrough as it races to build its own chips - digitimes,10.0,,,auto,0.8834505677223206,9969.0,10000.0,True,True,True,False,True,0.9968999999999999
2026-02-12T10:45:02.108164+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,15,15,unknown_live,14382,4101,source_sunshine_coast_news,4,Clickbait Shocker,8,Preferred option revealed for mass public transport project - Sunshine Coast News,5.3904,,,skip,0.8902687430381775,8369.0,10000.0,False,False,False,False,False,0.8369
2026-02-12T10:45:02.111056+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,16,16,unknown_live,5803,218,source_pr_newswire,5,Hype Beast,20,Breakthrough Vaccine Technology Addresses Critical Bottleneck in Global Sustainable Protein Production - PR Newswire,10.0,,,auto,0.9075496196746826,9986.0,10000.0,True,True,True,False,True,0.9986
2026-02-12T10:45:02.114045+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,17,17,unknown_live,2528,255,source_manila_bulletin,5,Hype Beast,37,AboitizPower moves to boost grid stability with new battery projects - Manila Bulletin,5.281600000000001,,,skip,0.9012468457221985,8301.0,10000.0,False,False,False,False,False,0.8301000000000001
2026-02-12T10:45:02.117410+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,18,18,unknown_live,5785,1495,ddnews.gov.in,5,Hype Beast,10,CMFRI breakthrough revives hope for mangrove clam restoration - ddnews.gov.in,10.0,,,auto,0.9075329899787903,9224.0,10000.0,True,False,True,False,False,0.9224
2026-02-12T10:45:02.121208+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,19,19,unknown_live,13988,169,source_australian_broadcasting_corporation,5,Hype Beast,24,Restoring and recording the cameras of yesteryear - Australian Broadcasting Corporation,5.018135415252258,,,skip,0.9033229947090149,8581.0,10000.0,True,False,False,False,False,0.8581
2026-02-12T10:45:02.124415+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,20,20,unknown_live,5755,1632,source_financial_nigeria,5,Hype Beast,28,Finger millet genome breakthrough to help safeguard food security - Financial Nigeria,10.0,,,auto,0.8957971334457397,9949.0,10000.0,True,True,True,False,True,0.9949
2026-02-12T10:45:02.146794+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,21,21,unknown_live,6014,163,source_south_china_morning_post,5,Hype Beast,31,Chinese breakthrough challenges Elon Musk’s verdict on paralysed patients - South China Morning Post,5.050386187253963,,,skip,0.9035846590995789,8629.0,10000.0,True,False,False,False,False,0.8629
2026-02-12T10:45:02.150037+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,22,22,unknown_live,244,4,zerohedge.blogspot.com,5,Hype Beast,57,Daily Highlights: 7.27.09,5.51029253303536,,,skip,0.896838903427124,8775.0,10000.0,True,False,False,False,False,0.8775000000000001
2026-02-12T10:45:02.153011+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,23,23,unknown_live,1413,6,theguardian.com,5,Hype Beast,2,Hong Kong’s once-vibrant press stays silent or celebrates Jimmy Lai’s 20-year jail sentence,2.8335688591517227,,,skip,0.9006463885307312,8284.0,10000.0,False,False,False,False,False,0.8284
2026-02-12T10:45:02.156491+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,24,24,unknown_live,6234,1789,source_ubergizmo,5,Hype Beast,7,GPT-5.3-Codex Launches: OpenAI’s Fastest AI Coding Agent Sets New Benchmark Records - Ubergizmo,10.0,,,auto,0.8996354937553406,9640.0,10000.0,True,True,True,False,True,0.9640000000000001
2026-02-12T10:45:02.159668+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,25,25,unknown_live,6889,1910,source_the_hollywood_reporter,0,Analytical Deep Dive,12,Does Sora 2 Come to Hollywood in Peace — Or to Leave It in Pieces? - The Hollywood Reporter,3.2457179237005374,,,skip,0.9017065167427063,8363.0,10000.0,False,False,False,False,False,0.8362999999999999
2026-02-12T10:45:02.162825+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,26,26,unknown_live,11979,3479,source_university_of_waikato,0,Analytical Deep Dive,35,The origin story of the Anzac biscuit is largely myth – but that shouldn’t obscure the history of women during the war - University of Waikato,0.4780230927861131,,,skip,0.8971960544586182,7931.0,10000.0,False,False,False,False,False,0.7931
2026-02-12T10:45:02.165750+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,27,27,unknown_live,15498,229,source_times_of_india,0,Analytical Deep Dive,16,OpenAI launches new open-source AI models gpt-oss-120b and gpt-oss-20b; CEO Sam Altman says ‘this release - Times of India,-6.129541772323183,,,skip,0.9080514311790466,5892.0,10000.0,False,False,False,False,False,0.5892000000000001
2026-02-12T10:45:02.168678+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,28,28,unknown_live,5465,1488,source_tech_funding_news,5,Hype Beast,57,German startup Everphone dials €270M funding to boost circular economy for devices - Tech Funding News,10.0,,,auto,0.8889301419258118,9071.0,10000.0,True,False,True,False,False,0.9071
2026-02-12T10:45:02.172002+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,29,29,unknown_live,10678,1794,source_testingcatalog,0,Analytical Deep Dive,22,Early access to SearchGPT: OpenAI’s AI-powered search feature - TestingCatalog,5.3222344837868585,,,skip,0.9055793881416321,8732.0,10000.0,True,False,False,False,False,0.8732
2026-02-12T10:45:02.175232+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,30,30,unknown_live,7925,2257,source_tiktok_newsroom,5,Hype Beast,18,TikTok forecasts record-breaking Christmas sales for brands on the platform - TikTok Newsroom,5.284661679381411,,,skip,0.8954440951347351,8754.0,10000.0,True,False,False,False,False,0.8754
2026-02-12T10:45:02.178321+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,31,31,unknown_live,5971,1697,news.cgtn.com,5,Hype Beast,60,China's brain chip tech achieves tumor localization breakthrough - news.cgtn.com,10.0,,,auto,0.9031728506088257,9055.0,10000.0,True,False,True,False,False,0.9055
2026-02-12T10:45:02.181422+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,32,32,unknown_live,7434,2131,source_milwaukee_record,5,Hype Beast,63,Alley Eyes embrace the anthemic side of indie sleaze with excellent “No Good” - Milwaukee Record,10.0,,,auto,0.9047601819038391,9496.0,10000.0,True,False,True,False,False,0.9496
2026-02-12T10:45:02.184299+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,33,33,unknown_live,5762,1635,source_cgiar,5,Hype Beast,58,The Hidden Power of an Orange Grain: Why Pro-Vitamin A Maize Could Be Africa’s Next Food Safety Breakthrough - CGIAR,10.0,,,auto,0.9053875207901001,9468.0,10000.0,True,False,True,False,False,0.9468
2026-02-12T10:45:02.187716+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,34,34,unknown_live,6846,1781,source_mashable,0,Analytical Deep Dive,46,First impressions: Sora 2 is full of deepfakes and SpongeBob - Mashable,-6.364216958181475,,,skip,0.9033571481704712,5445.0,10000.0,False,False,False,False,False,0.5445
2026-02-12T10:45:02.190878+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,35,35,unknown_live,9291,1339,source_gb_news,5,Hype Beast,19,Archaeology breakthrough as student discovers huge Mayan city in Mexican jungle by accident - GB News,4.587659816808562,,,skip,0.9017356038093567,8598.0,10000.0,True,False,False,False,False,0.8598000000000001
2026-02-12T10:45:02.194171+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,36,36,unknown_live,2227,237,source_tehran_times,5,Hype Beast,3,"SATBA advances construction of 1,000 solar power plants to boost grid stability - Tehran Times",5.494791259221737,,,skip,0.9062451124191284,8850.0,10000.0,True,False,False,False,False,0.885
2026-02-12T10:45:02.197215+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,37,37,unknown_live,4485,138,source_forbes,0,Analytical Deep Dive,33,30 Under 30 In Venture Capital 2021: Meet The Young Investors Spotting Tech’s Next Breakouts - Forbes,1.0260038478645084,,,skip,0.8996264338493347,7929.0,10000.0,False,False,False,False,False,0.7929
2026-02-12T10:45:02.200089+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,38,38,unknown_live,6965,1991,source_mediaweek,0,Analytical Deep Dive,6,"From Pikachu going to war to Wednesday Addams lunching with the Family Guy, OpenAI's generative AI video platform Sora is a copyright nightmare - Mediaweek",0.49664816194423567,,,skip,0.9043600559234619,7830.0,10000.0,False,False,False,False,False,0.783
2026-02-12T10:45:02.202991+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,39,39,unknown_live,12408,3565,source_foodservice_director,0,Analytical Deep Dive,60,Street food evolves to keep up with changing tastes - FoodService Director,3.4510330796150215,,,skip,0.9021433591842651,8379.0,10000.0,False,False,False,False,False,0.8379
2026-02-12T10:45:02.206324+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,40,40,unknown_live,7277,1146,inc.com,5,Hype Beast,52,Want to Boost Productivity? Start Your Mornings at This Ungodly Hour - inc.com,10.0,,,auto,0.8941302299499512,9533.0,10000.0,True,True,True,False,True,0.9532999999999999
2026-02-12T10:45:02.226220+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,41,41,unknown_live,5693,402,source_xinhua,5,Hype Beast,53,China's breeding breakthroughs fortify food security - Xinhua,5.683443737674391,,,skip,0.8966444134712219,8896.0,10000.0,True,False,False,False,False,0.8896000000000001
2026-02-12T10:45:02.229480+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,42,42,unknown_live,6862,101,source_the_guardian,0,Analytical Deep Dive,47,‘Legacies condensed to AI slop’: OpenAI Sora videos of the dead raise alarm with legal experts - The Guardian,5.8349338455194,,,skip,0.9059883952140808,8966.0,10000.0,True,False,False,False,False,0.8966
2026-02-12T10:45:02.232410+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,43,43,unknown_live,6718,681,source_usa_today,5,Hype Beast,17,Is longevity the new gut health? Discover mitochondria‑boosting gummies - USA Today,10.0,,,auto,0.906273603439331,9744.0,10000.0,True,True,True,False,True,0.9743999999999999
2026-02-12T10:45:02.235442+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,44,44,unknown_live,6566,718,source_bnn_bloomberg,5,Hype Beast,32,Investor Outlook: Ottawa boosts quantum computing push to keep talent in Canada - BNN Bloomberg,10.0,,,auto,0.9047460556030273,9601.0,10000.0,True,True,True,False,True,0.9601000000000001
2026-02-12T10:45:02.239055+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,45,45,unknown_live,6967,1993,source_tech_wire_asia,0,Analytical Deep Dive,0,"OpenAI launches GPT-5 in August, plus potential Sora update - Tech Wire Asia",2.762154605271484,,,skip,0.8952812552452087,8316.0,10000.0,False,False,False,False,False,0.8316000000000001
2026-02-12T10:45:02.242370+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,46,46,unknown_live,5101,1374,source_consumer_finance_monitor,0,Analytical Deep Dive,45,Federal Reserve Identifies Top Fair Lending Violations - Consumer Finance Monitor,-4.924290425203005,,,skip,0.9078390598297119,6555.0,10000.0,False,False,False,False,False,0.6555
2026-02-12T10:45:02.245438+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,47,47,unknown_live,11366,297,source_farmonaut,5,Hype Beast,4,Agriculture Studies: 7 Breakthrough Trends Shaping 2026 - Farmonaut,10.0,,,auto,0.8885264992713928,9141.0,10000.0,True,False,True,False,False,0.9141
2026-02-12T10:45:02.248303+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,48,48,unknown_live,4985,356,source_devdiscourse,5,Hype Beast,30,"Market Movements: Bonds Surge Amid Retail Sales Dip, Yen Boosted by Political Shift - Devdiscourse",-8.491019250829922,,,skip,0.9005941152572632,647.0,10000.0,False,False,False,True,False,0.06470000000000001
2026-02-12T10:45:02.251078+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,49,49,unknown_live,6924,1942,source_pc_gamer,0,Analytical Deep Dive,38,Apparently the most popular clip on OpenAI's new AI video app Sora depicts Sam Altman stealing graphics cards - PC Gamer,-1.1481147273703245,,,skip,0.9056957960128784,7111.0,10000.0,False,False,False,False,False,0.7111
2026-02-12T10:45:02.254450+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,50,50,unknown_live,7445,1971,source_vice,0,Analytical Deep Dive,32,The Indie Sleaze ‘Revival’ Isn’t Real – It’s Just An Echo Chamber - VICE,-5.240403188483508,,,skip,0.9038874506950378,5407.0,10000.0,False,False,False,False,False,0.5407
2026-02-12T10:45:02.257687+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,51,51,unknown_live,6426,981,source_webpronews,5,Hype Beast,45,SpaceX Partners with EchoStar to Bring Starlink Satellite Service to Boost Mobile - WebProNews,4.62278057480881,,,skip,0.9057068824768066,8759.0,10000.0,True,False,False,False,False,0.8759
2026-02-12T10:45:02.260951+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,52,52,unknown_live,15012,4260,source_minnesota_women_s_press,0,Analytical Deep Dive,61,My “Bystander” Education in Community Organizing - Minnesota Women's Press,3.1447802523821418,,,skip,0.9065027832984924,8303.0,10000.0,False,False,False,False,False,0.8303
2026-02-12T10:45:02.264220+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,53,53,unknown_live,9775,515,source_the_globe_and_mail,5,Hype Beast,25,Author wins defamation case against Regina professor over ‘racist garbage’ comment - The Globe and Mail,10.0,,,auto,0.9055841565132141,9893.0,10000.0,True,True,True,False,True,0.9893000000000001
2026-02-12T10:45:02.267206+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,54,54,unknown_live,4500,585,source_yahoo_finance_canada,5,Hype Beast,30,Space sector eyes further investment growth in 2026 after record year - Yahoo! Finance Canada,10.0,,,auto,0.8879820108413696,9636.0,10000.0,True,True,True,False,True,0.9635999999999999
2026-02-12T10:45:02.271196+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,55,55,unknown_live,6050,119,source_yicai_global,5,Hype Beast,0,China Makes A BCI Breakthrough With A Monkey and A Brain Chip - Yicai Global,10.0,,,auto,0.9071510434150696,9068.0,10000.0,True,False,True,False,False,0.9067999999999999
2026-02-12T10:45:02.274545+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,56,56,unknown_live,5700,1506,source_impakter,5,Hype Beast,45,ESG News Recap: COP30 Food Waste Breakthrough - Impakter,10.0,,,auto,0.9026962518692017,9409.0,10000.0,True,False,True,False,False,0.9409000000000001
2026-02-12T10:45:02.277786+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,57,57,unknown_live,4182,55,source_cnbc,0,Analytical Deep Dive,45,"Be careful buying the top 10 ETFs of 2025: They have 'very little, if any' role in your portfolio, says expert - CNBC",-4.889616232335942,,,skip,0.8998666405677795,5611.0,10000.0,False,False,False,False,False,0.5610999999999999
2026-02-12T10:45:02.280920+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,58,58,unknown_live,6035,1715,source_massdevice,5,Hype Beast,5,"Paradromics raises $33M, wins FDA breakthrough nod for brain-computer interface tech - MassDevice",10.0,,,auto,0.8891909718513489,9828.0,10000.0,True,True,True,False,True,0.9827999999999999
2026-02-12T10:45:02.284049+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,59,59,unknown_live,13125,107,source_frontiers,0,Analytical Deep Dive,41,Running Injury Paradigms and Their Influence on Footwear Design Features and Runner Assessment Methods: A Focused Review to Advance Evidence-Based Practice for Running Medicine Clinicians - Frontiers,5.241201522143532,,,skip,0.9030961990356445,8966.0,10000.0,True,False,False,False,False,0.8966
2026-02-12T10:45:02.287904+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,60,60,unknown_live,4379,102,source_discovery_alert,0,Analytical Deep Dive,53,Zijin Mining Convertible Bonds: Zero-Coupon Analysis - Discovery Alert,0.3295541011164407,,,skip,0.9046275615692139,7491.0,10000.0,False,False,False,False,False,0.7491
2026-02-12T10:45:02.309329+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,61,61,unknown_live,5964,1706,source_neuralink,5,Hype Beast,44,Breakthrough technology for the brain - Neuralink,10.0,,,auto,0.9063206911087036,9288.0,10000.0,True,False,True,False,False,0.9288000000000001
2026-02-12T10:45:02.312729+00:00,live_app,,c3d8c366-261f-4cb2-bd8d-0696c35f247d,62,62,unknown_live,6277,1802,source_siliconangle,0,Analytical Deep Dive,62,"After raising $59M, WitnessAI debuts Agentic Security as enterprises deploy more autonomous AI agents - SiliconANGLE",-4.420474178396567,,,skip,0.9027159214019775,5850.0,10000.0,False,False,False,False,False,0.585
